date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,conversion_value,ctr,cpc,quality_score,search_impression_share,conversion_rate,channel,data_source
2024-01-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22347,1197,227,43,2350.0,0.0536,0.19,9,0.92,0.036,Paid Search,Google Ads
2024-01-29,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66967,2263,407,66,3450.0,0.0338,0.18,8,0.67,0.0295,Paid Search,Google Ads
2024-01-29,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,135207,486,136,12,650.0,0.0036,0.28,7,0.35,0.0267,Organic,Google Ads
2024-01-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28129,1504,285,58,2700.0,0.0535,0.19,9,0.93,0.0389,Paid Search,Google Ads
2024-01-30,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42798,821,517,21,1100.0,0.0192,0.63,6,0.44,0.026,Paid Search,Google Ads
2024-01-30,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74178,2433,437,67,3300.0,0.0328,0.18,8,0.66,0.0279,Paid Search,Google Ads
2024-01-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21129,1056,200,40,2150.0,0.05,0.19,9,0.91,0.0379,Organic,Bing Ads
2024-01-31,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47579,984,629,26,1300.0,0.0207,0.64,7,0.46,0.0268,Paid Search,Bing Ads
2024-01-31,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119436,406,109,10,550.0,0.0034,0.27,7,0.34,0.0247,Paid Search,Google Ads
2024-02-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25435,1332,253,51,2450.0,0.0524,0.19,9,0.92,0.039,Organic,Google Ads
2024-02-01,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71763,2325,418,66,3500.0,0.0324,0.18,8,0.68,0.0287,Organic,Google Ads
2024-02-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,132887,465,130,11,600.0,0.0035,0.28,7,0.35,0.0258,Paid Search,Google Ads
2024-02-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26482,1390,264,52,2400.0,0.0525,0.19,9,0.91,0.0378,Paid Search,Google Ads
2024-02-02,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46909,910,591,22,1150.0,0.0194,0.65,7,0.45,0.0244,Paid Search,Bing Ads
2024-02-02,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68562,2303,414,64,3200.0,0.0336,0.18,8,0.67,0.0278,Paid Search,Google Ads
2024-02-03,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24974,1333,253,50,2600.0,0.0534,0.19,9,0.92,0.0376,Organic,Bing Ads
2024-02-03,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47928,958,632,26,1300.0,0.02,0.66,7,0.46,0.0277,Paid Search,Google Ads
2024-02-03,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75446,2655,477,79,3550.0,0.0352,0.18,8,0.68,0.0298,Paid Search,Google Ads
2024-02-03,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140564,520,145,15,750.0,0.0037,0.28,7,0.36,0.0299,Paid Search,Bing Ads
2024-02-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25149,1347,255,48,2450.0,0.0536,0.19,9,0.91,0.0359,Paid Search,Google Ads
2024-02-04,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47299,898,565,22,1200.0,0.019,0.63,7,0.45,0.0251,Paid Search,Google Ads
2024-02-04,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66181,2150,387,63,3300.0,0.0325,0.18,8,0.67,0.0295,Paid Search,Google Ads
2024-02-04,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139781,503,130,14,700.0,0.0036,0.26,7,0.35,0.029,Paid Search,Google Ads
2024-02-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23772,1202,228,45,2150.0,0.0506,0.19,9,0.9,0.0381,Paid Search,Google Ads
2024-02-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43800,849,534,20,1050.0,0.0194,0.63,6,0.43,0.0244,Paid Search,Bing Ads
2024-02-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,67020,2225,400,61,3000.0,0.0332,0.18,8,0.65,0.0276,Organic,Google Ads
2024-02-05,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125379,463,125,13,600.0,0.0037,0.27,7,0.33,0.0288,Paid Search,Bing Ads
2024-02-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21179,1111,199,41,2050.0,0.0525,0.18,9,0.89,0.037,Paid Search,Google Ads
2024-02-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41766,843,531,20,950.0,0.0202,0.63,6,0.42,0.0242,Paid Search,Google Ads
2024-02-06,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64249,2081,374,57,2900.0,0.0324,0.18,8,0.64,0.0275,Paid Search,Google Ads
2024-02-06,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,109772,406,109,11,550.0,0.0037,0.27,7,0.32,0.0273,Paid Search,Google Ads
2024-02-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22383,1141,216,41,2300.0,0.051,0.19,9,0.91,0.0364,Paid Search,Google Ads
2024-02-07,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42707,849,577,22,1100.0,0.0199,0.68,7,0.44,0.0261,Paid Search,Google Ads
2024-02-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68573,2256,406,65,3250.0,0.0329,0.18,8,0.66,0.029,Paid Search,Google Ads
2024-02-07,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128478,449,121,12,650.0,0.0035,0.27,7,0.34,0.0275,Paid Search,Google Ads
2024-02-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23917,1231,233,45,2550.0,0.0515,0.19,9,0.92,0.0366,Organic,Bing Ads
2024-02-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45693,913,602,24,1200.0,0.02,0.66,7,0.45,0.0273,Paid Search,Google Ads
2024-02-08,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68658,2389,430,66,3450.0,0.0348,0.18,8,0.67,0.0277,Paid Search,Google Ads
2024-02-08,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,142310,526,142,15,700.0,0.0037,0.27,7,0.35,0.0289,Paid Search,Bing Ads
2024-02-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26046,1432,272,51,2700.0,0.055,0.19,9,0.93,0.0361,Paid Search,Google Ads
2024-02-09,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46630,941,592,25,1250.0,0.0202,0.63,7,0.46,0.027,Paid Search,Google Ads
2024-02-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66778,2257,406,62,3600.0,0.0338,0.18,8,0.68,0.0277,Paid Search,Bing Ads
2024-02-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140206,532,138,14,750.0,0.0038,0.26,7,0.36,0.0276,Organic,Bing Ads
2024-02-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26885,1446,274,55,2600.0,0.0538,0.19,9,0.92,0.0382,Paid Search,Google Ads
2024-02-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44253,902,595,23,1200.0,0.0204,0.66,7,0.45,0.0255,Paid Search,Bing Ads
2024-02-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74766,2534,456,70,3500.0,0.0339,0.18,8,0.68,0.0278,Paid Search,Google Ads
2024-02-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125965,466,125,12,700.0,0.0037,0.27,7,0.35,0.0273,Organic,Google Ads
2024-02-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25983,1374,261,50,2400.0,0.0529,0.19,9,0.91,0.0365,Paid Search,Google Ads
2024-02-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44167,865,570,22,1150.0,0.0196,0.66,7,0.44,0.0257,Paid Search,Google Ads
2024-02-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74485,2450,441,68,3350.0,0.0329,0.18,8,0.67,0.0279,Paid Search,Google Ads
2024-02-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124795,461,124,12,650.0,0.0037,0.27,7,0.34,0.0268,Paid Search,Google Ads
2024-02-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21615,1056,200,38,2100.0,0.0489,0.19,9,0.89,0.0364,Organic,Bing Ads
2024-02-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42300,833,541,20,1000.0,0.0197,0.65,6,0.42,0.0251,Organic,Google Ads
2024-02-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66208,2171,390,64,2950.0,0.0328,0.18,8,0.65,0.0296,Paid Search,Google Ads
2024-02-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119750,431,116,11,600.0,0.0036,0.27,7,0.33,0.0271,Paid Search,Google Ads
2024-02-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,20510,1025,194,38,2050.0,0.05,0.19,9,0.88,0.0377,Paid Search,Google Ads
2024-02-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,35980,719,445,17,950.0,0.02,0.62,6,0.41,0.0244,Paid Search,Bing Ads
2024-02-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,57691,1851,333,54,2850.0,0.0321,0.18,8,0.63,0.0295,Paid Search,Google Ads
2024-02-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126693,456,123,11,550.0,0.0036,0.27,7,0.32,0.0248,Paid Search,Google Ads
2024-02-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24059,1277,229,45,2350.0,0.0531,0.18,9,0.91,0.0355,Organic,Google Ads
2024-02-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42457,819,524,21,1100.0,0.0193,0.64,7,0.44,0.0265,Organic,Google Ads
2024-02-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,65937,2255,405,64,3200.0,0.0342,0.18,8,0.66,0.0287,Paid Search,Google Ads
2024-02-14,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119567,442,119,13,650.0,0.0037,0.27,7,0.34,0.0295,Paid Search,Google Ads
2024-02-15,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26888,1416,269,50,2550.0,0.0527,0.19,9,0.92,0.036,Paid Search,Google Ads
2024-02-15,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45946,937,580,25,1200.0,0.0204,0.62,7,0.45,0.0274,Organic,Google Ads
2024-02-15,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70743,2412,434,67,3450.0,0.0341,0.18,8,0.67,0.0279,Paid Search,Bing Ads
2024-02-15,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140280,505,136,14,700.0,0.0036,0.27,7,0.35,0.0282,Paid Search,Google Ads
2024-02-16,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,28961,1497,284,58,2750.0,0.0517,0.19,9,0.93,0.0394,Paid Search,Bing Ads
2024-02-16,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48846,1006,643,25,1300.0,0.0206,0.64,7,0.46,0.0254,Organic,Google Ads
2024-02-16,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,75466,2535,456,71,3650.0,0.0336,0.18,8,0.69,0.0281,Organic,Bing Ads
2024-02-16,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,141908,553,143,16,750.0,0.0039,0.26,7,0.36,0.029,Organic,Google Ads
2024-02-17,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27658,1479,281,55,2900.0,0.0535,0.19,9,0.94,0.0378,Paid Search,Google Ads
2024-02-17,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45868,949,578,24,1350.0,0.0207,0.61,7,0.47,0.0255,Paid Search,Google Ads
2024-02-17,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,77620,2677,481,77,3750.0,0.0345,0.18,8,0.7,0.0288,Organic,Google Ads
2024-02-17,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,148345,578,150,16,800.0,0.0039,0.26,7,0.37,0.0282,Paid Search,Google Ads
2024-02-18,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26564,1341,254,50,2650.0,0.0505,0.19,9,0.92,0.0374,Paid Search,Google Ads
2024-02-18,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49219,969,610,26,1250.0,0.0197,0.63,7,0.46,0.0269,Paid Search,Google Ads
2024-02-18,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69178,2303,414,70,3550.0,0.0333,0.18,8,0.69,0.0306,Paid Search,Google Ads
2024-02-18,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,142087,525,141,15,750.0,0.0037,0.27,7,0.36,0.0302,Paid Search,Bing Ads
2024-02-19,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25301,1313,236,51,2450.0,0.0519,0.18,9,0.91,0.039,Paid Search,Google Ads
2024-02-19,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47938,949,607,26,1200.0,0.0198,0.64,7,0.45,0.0275,Paid Search,Google Ads
2024-02-19,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68626,2257,406,62,3400.0,0.0329,0.18,8,0.68,0.0275,Paid Search,Bing Ads
2024-02-19,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126621,443,124,12,700.0,0.0035,0.28,7,0.35,0.0281,Paid Search,Bing Ads
2024-02-20,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23340,1202,228,44,2200.0,0.0515,0.19,9,0.9,0.0369,Paid Search,Google Ads
2024-02-20,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,40766,786,510,19,1050.0,0.0193,0.65,7,0.43,0.0242,Organic,Bing Ads
2024-02-20,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,61546,2049,368,55,3050.0,0.0333,0.18,8,0.66,0.0273,Organic,Bing Ads
2024-02-20,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,119606,418,117,11,600.0,0.0035,0.28,7,0.33,0.0266,Paid Search,Bing Ads
2024-02-21,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24865,1302,247,49,2350.0,0.0524,0.19,9,0.91,0.0384,Paid Search,Google Ads
2024-02-21,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46561,898,574,23,1150.0,0.0193,0.64,7,0.44,0.0257,Paid Search,Google Ads
2024-02-21,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71389,2420,435,70,3300.0,0.0339,0.18,8,0.67,0.0291,Paid Search,Bing Ads
2024-02-21,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124515,448,129,12,650.0,0.0036,0.29,7,0.34,0.028,Paid Search,Google Ads
2024-02-22,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25755,1328,265,49,2500.0,0.0516,0.2,9,0.92,0.0374,Paid Search,Google Ads
2024-02-22,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49544,1015,639,27,1200.0,0.0205,0.63,7,0.45,0.0275,Organic,Google Ads
2024-02-22,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,69774,2351,423,65,3400.0,0.0337,0.18,8,0.67,0.028,Paid Search,Google Ads
2024-02-22,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128764,463,129,13,700.0,0.0036,0.28,7,0.35,0.0299,Paid Search,Bing Ads
2024-01-25,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23639,1281,243,46,2250.0,0.0542,0.19,9,0.92,0.0362,Paid Search,Google Ads
2024-01-25,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47334,932,577,23,1150.0,0.0197,0.62,7,0.45,0.0251,Paid Search,Google Ads
2024-01-25,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64955,2273,386,63,3350.0,0.035,0.17,8,0.67,0.028,Organic,Google Ads
2024-01-26,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25108,1308,248,47,2400.0,0.0521,0.19,9,0.91,0.036,Paid Search,Google Ads
2024-01-26,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46370,885,557,22,1050.0,0.0191,0.63,7,0.44,0.0255,Paid Search,Bing Ads
2024-01-26,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66548,2315,416,70,3550.0,0.0348,0.18,8,0.68,0.0303,Paid Search,Google Ads
2024-01-27,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21557,1084,205,39,2100.0,0.0503,0.19,9,0.93,0.0365,Paid Search,Bing Ads
2024-01-27,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47918,958,613,25,1250.0,0.02,0.64,6,0.43,0.0262,Paid Search,Bing Ads
2024-01-27,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124793,461,124,12,600.0,0.0037,0.27,7,0.35,0.0268,Paid Search,Bing Ads
2024-01-28,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24601,1294,245,47,2500.0,0.0526,0.19,9,0.92,0.0366,Paid Search,Google Ads
2024-01-28,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,74887,2463,443,71,3250.0,0.0329,0.18,8,0.66,0.029,Paid Search,Google Ads
2024-01-28,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,140870,507,147,15,700.0,0.0036,0.29,7,0.36,0.0296,Paid Search,Google Ads
2024-01-29,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25609,1288,244,48,2300.0,0.0503,0.19,9,0.91,0.0375,Paid Search,Google Ads
2024-01-29,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47377,938,609,24,1200.0,0.0198,0.65,7,0.45,0.0261,Paid Search,Google Ads
2024-01-29,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,138779,499,139,13,650.0,0.0036,0.28,7,0.34,0.0272,Paid Search,Google Ads
2024-01-30,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24926,1316,250,47,2350.0,0.0528,0.19,9,0.92,0.0358,Paid Search,Google Ads
2024-01-30,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71480,2301,414,69,3450.0,0.0322,0.18,8,0.67,0.0304,Paid Search,Google Ads
2024-01-30,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126101,441,123,11,650.0,0.0035,0.28,7,0.35,0.0264,Paid Search,Google Ads
2024-01-31,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25721,1388,263,53,2700.0,0.054,0.19,9,0.93,0.0385,Paid Search,Google Ads
2024-01-31,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46176,918,596,23,1100.0,0.0199,0.65,6,0.44,0.0255,Paid Search,Google Ads
2024-01-31,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,70330,2236,402,66,3300.0,0.0318,0.18,8,0.66,0.0296,Paid Search,Bing Ads
2024-02-01,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23837,1206,229,47,2150.0,0.0506,0.19,9,0.91,0.039,Paid Search,Bing Ads
2024-02-01,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,44583,918,578,23,1300.0,0.0206,0.63,7,0.46,0.0251,Paid Search,Bing Ads
2024-02-01,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,126100,441,114,10,550.0,0.0035,0.26,7,0.34,0.0247,Paid Search,Google Ads
2024-02-02,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25263,1293,245,47,2450.0,0.0512,0.19,9,0.92,0.0371,Organic,Google Ads
2024-02-02,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,76581,2527,454,70,3500.0,0.033,0.18,8,0.68,0.0278,Paid Search,Bing Ads
2024-02-02,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,124753,436,122,11,600.0,0.0035,0.28,7,0.35,0.0253,Paid Search,Bing Ads
2024-02-03,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25633,1366,273,49,2400.0,0.0533,0.2,9,0.91,0.0363,Organic,Bing Ads
2024-02-03,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,43132,862,560,23,1150.0,0.02,0.65,7,0.45,0.0267,Organic,Bing Ads
2024-02-03,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,71705,2380,428,68,3200.0,0.0332,0.18,8,0.67,0.0288,Paid Search,Bing Ads
2024-02-04,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27406,1460,277,53,2600.0,0.0533,0.19,9,0.92,0.0369,Paid Search,Google Ads
2024-02-04,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47653,948,616,25,1300.0,0.0199,0.65,7,0.46,0.0273,Paid Search,Google Ads
2024-02-04,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73349,2515,427,75,3550.0,0.0343,0.17,8,0.68,0.0302,Organic,Google Ads
2024-02-04,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,125903,453,126,13,750.0,0.0036,0.28,7,0.36,0.0294,Paid Search,Bing Ads
2024-02-05,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25820,1376,261,53,2450.0,0.0533,0.19,9,0.91,0.0391,Paid Search,Google Ads
2024-02-05,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,49566,946,605,24,1200.0,0.0191,0.64,7,0.45,0.0254,Paid Search,Google Ads
2024-02-05,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72903,2456,442,70,3300.0,0.0337,0.18,8,0.67,0.0289,Paid Search,Google Ads
2024-02-05,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134897,499,134,14,700.0,0.0037,0.27,7,0.35,0.0286,Paid Search,Google Ads
2024-02-06,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,24111,1234,234,45,2150.0,0.0512,0.19,9,0.9,0.037,Organic,Google Ads
2024-02-06,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42829,848,534,20,1050.0,0.0198,0.63,6,0.43,0.0243,Organic,Google Ads
2024-02-06,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,59956,1918,345,53,3000.0,0.032,0.18,8,0.65,0.0281,Paid Search,Bing Ads
2024-02-06,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,127282,458,123,12,600.0,0.0036,0.27,7,0.33,0.0281,Paid Search,Google Ads
2024-02-07,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21909,1119,212,42,2050.0,0.0511,0.19,9,0.89,0.0379,Paid Search,Bing Ads
2024-02-07,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,42017,831,540,19,950.0,0.0198,0.65,6,0.42,0.0235,Paid Search,Bing Ads
2024-02-07,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,64642,2068,372,58,2900.0,0.032,0.18,8,0.64,0.0284,Paid Search,Bing Ads
2024-02-07,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,117127,421,117,10,550.0,0.0036,0.28,7,0.32,0.0254,Paid Search,Bing Ads
2024-02-08,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23588,1245,236,46,2300.0,0.0528,0.19,9,0.91,0.037,Paid Search,Bing Ads
2024-02-08,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47262,940,611,23,1100.0,0.0199,0.65,7,0.44,0.0254,Organic,Bing Ads
2024-02-08,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,62436,2035,366,59,3250.0,0.0326,0.18,8,0.66,0.0293,Paid Search,Google Ads
2024-02-08,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139080,514,138,14,650.0,0.0037,0.27,7,0.34,0.0273,Organic,Google Ads
2024-02-09,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,27034,1467,278,56,2550.0,0.0543,0.19,9,0.92,0.0384,Organic,Google Ads
2024-02-09,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,47583,942,593,26,1200.0,0.0198,0.63,7,0.45,0.0278,Paid Search,Google Ads
2024-02-09,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,68296,2315,416,68,3450.0,0.0339,0.18,8,0.67,0.0297,Paid Search,Google Ads
2024-02-09,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,122300,464,125,13,700.0,0.0038,0.27,7,0.35,0.0285,Paid Search,Google Ads
2024-02-10,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,26188,1382,262,48,2700.0,0.0528,0.19,9,0.93,0.0354,Paid Search,Google Ads
2024-02-10,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,48665,973,593,25,1250.0,0.02,0.61,7,0.46,0.0266,Paid Search,Google Ads
2024-02-10,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,72931,2523,454,73,3600.0,0.0346,0.18,8,0.68,0.0293,Organic,Google Ads
2024-02-10,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,131368,499,129,13,750.0,0.0038,0.26,7,0.36,0.0278,Organic,Bing Ads
2024-02-11,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,25722,1412,268,51,2600.0,0.0549,0.19,9,0.92,0.0365,Paid Search,Google Ads
2024-02-11,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,46747,953,600,25,1200.0,0.0204,0.63,7,0.45,0.0264,Paid Search,Google Ads
2024-02-11,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66332,2195,417,61,3500.0,0.0331,0.19,8,0.68,0.028,Paid Search,Google Ads
2024-02-11,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,139735,503,135,14,700.0,0.0036,0.27,7,0.35,0.0292,Paid Search,Google Ads
2024-02-12,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,23187,1254,238,49,2400.0,0.0541,0.19,9,0.91,0.0391,Paid Search,Google Ads
2024-02-12,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,45036,918,605,22,1150.0,0.0204,0.66,7,0.44,0.0248,Paid Search,Bing Ads
2024-02-12,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,73285,2381,428,71,3350.0,0.0325,0.18,8,0.67,0.0301,Paid Search,Bing Ads
2024-02-12,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,128268,448,120,12,650.0,0.0035,0.27,7,0.34,0.0275,Paid Search,Bing Ads
2024-02-13,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,21672,1061,201,40,2100.0,0.049,0.19,9,0.89,0.0381,Organic,Bing Ads
2024-02-13,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,38271,784,501,19,1000.0,0.0205,0.64,6,0.42,0.0252,Paid Search,Google Ads
2024-02-13,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66169,2051,369,59,2950.0,0.031,0.18,8,0.65,0.0291,Organic,Google Ads
2024-02-13,g_5004,Display_Remarketing,gad_6004,Cart_Abandoners,134509,484,130,13,600.0,0.0036,0.27,7,0.33,0.0281,Paid Search,Bing Ads
2024-02-14,g_5001,Search_Brand_Terms,gad_6001,Brand_Exact,22242,1154,219,42,2050.0,0.0519,0.19,9,0.88,0.0365,Organic,Google Ads
2024-02-14,g_5002,Search_Generic_Terms,gad_6002,Product_Broad,41956,834,542,19,950.0,0.0199,0.65,6,0.41,0.0236,Organic,Bing Ads
2024-02-14,g_5003,Shopping_All_Products,gad_6003,Best_Sellers,66043,2086,375,60,2850.0,0.0316,0.18,8,0.63,0.029,Organic,Google Ads
