date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,engagement_rate,reach,frequency,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-02-07,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47557,941,131,14,8412,0.0201,41903,1.13,0.0198,0.14,0.0157,0.1769,Paid Social,Facebook Ads
2024-02-07,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14668,714,257,43,1695,0.0469,13140,1.12,0.0487,0.36,0.0604,0.1156,Organic,Facebook Ads
2024-02-07,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38610,1455,218,31,4972,0.0354,31582,1.22,0.0377,0.15,0.0216,0.1288,Paid Social,Facebook Ads
2024-02-07,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73879,265,95,7,50592,0.0035,60073,1.23,0.0036,0.36,0.0268,0.6848,Paid Social,Facebook Ads
2024-02-08,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,53695,1138,159,18,10073,0.0213,42193,1.27,0.0212,0.14,0.0164,0.1876,Paid Social,Facebook Ads
2024-02-08,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15935,787,291,49,1757,0.0464,12499,1.27,0.0494,0.37,0.0626,0.1103,Paid Social,LinkedIn Ads
2024-02-08,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39217,1545,247,34,5384,0.0388,34937,1.12,0.0394,0.16,0.0222,0.1373,Paid Social,Facebook Ads
2024-02-08,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,78599,282,101,8,52700,0.0038,68051,1.16,0.0036,0.36,0.0299,0.6705,Paid Social,LinkedIn Ads
2024-02-09,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,53234,1059,148,15,9550,0.0202,41424,1.29,0.0199,0.14,0.0151,0.1794,Paid Social,Facebook Ads
2024-02-09,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15619,746,276,46,1597,0.0468,13636,1.15,0.0478,0.37,0.0625,0.1023,Paid Social,Facebook Ads
2024-02-09,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36245,1380,207,30,4748,0.0377,29086,1.25,0.0381,0.15,0.0223,0.131,Paid Social,LinkedIn Ads
2024-02-09,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76193,274,95,7,49395,0.0036,61934,1.23,0.0036,0.35,0.028,0.6483,Paid Social,Facebook Ads
2024-02-10,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46680,966,135,14,8243,0.02,40726,1.15,0.0207,0.14,0.0155,0.1766,Organic,Facebook Ads
2024-02-10,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13319,625,237,41,1318,0.0467,10740,1.24,0.047,0.38,0.0658,0.099,Paid Social,Facebook Ads
2024-02-10,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39550,1475,236,28,5493,0.0361,31578,1.25,0.0373,0.16,0.0196,0.1389,Organic,Facebook Ads
2024-02-10,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70486,253,88,6,46577,0.0035,57600,1.22,0.0036,0.35,0.0248,0.6608,Paid Social,Facebook Ads
2024-02-11,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,42002,865,121,13,8043,0.0206,37217,1.13,0.0206,0.14,0.0155,0.1915,Paid Social,Facebook Ads
2024-02-11,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11719,544,201,34,1121,0.0456,10401,1.13,0.0465,0.37,0.0628,0.0957,Organic,LinkedIn Ads
2024-02-11,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32923,1198,179,24,4526,0.0356,25805,1.28,0.0364,0.15,0.0202,0.1375,Paid Social,Facebook Ads
2024-02-11,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67956,244,82,5,46128,0.0035,52792,1.29,0.0036,0.34,0.0208,0.6788,Paid Social,Facebook Ads
2024-02-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,39865,789,110,11,7155,0.0198,35905,1.11,0.0198,0.14,0.0151,0.1795,Organic,Facebook Ads
2024-02-12,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10001,468,173,29,936,0.0478,8199,1.22,0.0468,0.37,0.0623,0.0936,Paid Social,Facebook Ads
2024-02-12,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34616,1208,181,23,4136,0.0343,31007,1.12,0.0349,0.15,0.0193,0.1195,Paid Social,Facebook Ads
2024-02-12,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,58625,211,73,3,38551,0.0035,49427,1.19,0.0036,0.35,0.0178,0.6576,Paid Social,Facebook Ads
2024-02-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46512,930,139,14,8776,0.02,41050,1.13,0.02,0.15,0.0159,0.1887,Paid Social,Facebook Ads
2024-02-13,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12832,588,217,37,1288,0.0439,10991,1.17,0.0459,0.37,0.0633,0.1004,Paid Social,Facebook Ads
2024-02-13,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,37251,1337,213,28,4503,0.0372,30888,1.21,0.0359,0.16,0.0212,0.1209,Paid Social,Facebook Ads
2024-02-13,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,71125,256,89,5,48820,0.0035,63689,1.12,0.0036,0.35,0.0212,0.6864,Paid Social,Facebook Ads
2024-02-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47179,981,137,14,8289,0.0213,37920,1.24,0.0208,0.14,0.0145,0.1757,Paid Social,Facebook Ads
2024-02-14,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12991,601,216,35,1357,0.0449,11299,1.15,0.0463,0.36,0.0594,0.1045,Paid Social,Facebook Ads
2024-02-14,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40444,1520,228,30,5395,0.0388,34727,1.16,0.0376,0.15,0.0199,0.1334,Paid Social,LinkedIn Ads
2024-02-14,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,66170,244,85,5,42547,0.0037,57081,1.16,0.0037,0.35,0.0243,0.643,Paid Social,LinkedIn Ads
2024-02-15,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,49080,1035,144,16,9069,0.0217,40952,1.2,0.0211,0.14,0.0163,0.1848,Paid Social,Facebook Ads
2024-02-15,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14046,662,225,41,1554,0.0478,11009,1.28,0.0472,0.34,0.0633,0.1107,Paid Social,LinkedIn Ads
2024-02-15,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36792,1364,204,28,4801,0.0362,31202,1.18,0.0371,0.15,0.0209,0.1305,Paid Social,Facebook Ads
2024-02-15,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73133,270,94,7,50293,0.0036,66043,1.11,0.0037,0.35,0.0269,0.6877,Paid Social,Facebook Ads
2024-02-16,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,55352,1201,168,19,9620,0.0217,49143,1.13,0.0217,0.14,0.0161,0.1738,Organic,Facebook Ads
2024-02-16,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14818,699,251,44,1652,0.0478,11784,1.26,0.0472,0.36,0.0637,0.1115,Paid Social,Facebook Ads
2024-02-16,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40123,1524,228,34,5368,0.0392,34467,1.16,0.038,0.15,0.0227,0.1338,Paid Social,Facebook Ads
2024-02-16,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70765,247,91,7,48742,0.0035,54735,1.29,0.0035,0.37,0.0285,0.6888,Paid Social,Facebook Ads
2024-02-17,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50353,1012,141,17,9113,0.0213,40761,1.24,0.0201,0.14,0.0172,0.181,Paid Social,LinkedIn Ads
2024-02-17,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15069,724,260,47,1573,0.0494,12960,1.16,0.0481,0.36,0.0654,0.1044,Paid Social,Facebook Ads
2024-02-17,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38093,1451,232,30,5157,0.0381,29832,1.28,0.0381,0.16,0.0211,0.1354,Paid Social,Facebook Ads
2024-02-17,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,77466,271,97,7,49663,0.0036,65768,1.18,0.0035,0.36,0.0263,0.6411,Organic,Facebook Ads
2024-02-18,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44104,873,130,13,7925,0.0195,37944,1.16,0.0198,0.15,0.016,0.1797,Paid Social,Facebook Ads
2024-02-18,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13195,599,215,38,1294,0.0473,11029,1.2,0.0454,0.36,0.0649,0.0981,Paid Social,Facebook Ads
2024-02-18,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38419,1406,210,30,5063,0.0354,31023,1.24,0.0366,0.15,0.0218,0.1318,Paid Social,Facebook Ads
2024-02-18,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69555,250,90,5,47186,0.0035,57542,1.21,0.0036,0.36,0.02,0.6784,Paid Social,LinkedIn Ads
2024-02-19,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46165,909,136,13,8475,0.0196,36352,1.27,0.0197,0.15,0.0148,0.1836,Paid Social,Facebook Ads
2024-02-19,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10812,496,178,30,980,0.044,8559,1.26,0.0459,0.36,0.062,0.0907,Paid Social,Facebook Ads
2024-02-19,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,31966,1157,185,23,4104,0.0361,27176,1.18,0.0362,0.16,0.0202,0.1284,Paid Social,Facebook Ads
2024-02-19,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68766,247,83,4,46368,0.0037,55617,1.24,0.0036,0.34,0.0177,0.6743,Paid Social,Facebook Ads
2024-02-20,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48442,963,144,14,9213,0.0197,38597,1.26,0.0199,0.15,0.0154,0.1902,Paid Social,Facebook Ads
2024-02-20,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13084,603,223,39,1328,0.0456,11892,1.1,0.0461,0.37,0.0662,0.1015,Paid Social,Facebook Ads
2024-02-20,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35521,1303,195,28,4557,0.0365,28025,1.27,0.0367,0.15,0.0217,0.1283,Paid Social,Facebook Ads
2024-02-20,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,71423,264,95,6,50496,0.0036,64125,1.11,0.0037,0.36,0.0247,0.707,Paid Social,Facebook Ads
2024-02-21,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52875,1052,157,16,9961,0.0197,41913,1.26,0.0199,0.15,0.0161,0.1884,Paid Social,LinkedIn Ads
2024-02-21,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13058,604,223,36,1339,0.0445,11530,1.13,0.0463,0.37,0.0605,0.1026,Organic,Facebook Ads
2024-02-21,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35007,1340,201,27,4767,0.0376,26942,1.3,0.0383,0.15,0.0202,0.1362,Paid Social,Facebook Ads
2024-02-21,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76204,266,93,6,52862,0.0035,66645,1.14,0.0035,0.35,0.0257,0.6937,Paid Social,Facebook Ads
2024-01-24,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46107,876,122,11,8548,0.0203,36750,1.25,0.019,0.14,0.0133,0.1854,Paid Social,Facebook Ads
2024-01-24,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13085,605,229,36,1337,0.0439,11698,1.12,0.0463,0.38,0.0604,0.1022,Paid Social,Facebook Ads
2024-01-24,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32982,1193,190,21,4323,0.0363,27546,1.2,0.0362,0.16,0.0178,0.1311,Paid Social,Facebook Ads
2024-01-25,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,39111,770,107,9,6977,0.0197,31842,1.23,0.0197,0.14,0.0124,0.1784,Paid Social,Facebook Ads
2024-01-25,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13744,628,238,39,1535,0.0475,10819,1.27,0.0457,0.38,0.0633,0.1117,Paid Social,Facebook Ads
2024-01-25,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39504,1457,218,27,5246,0.0362,35719,1.11,0.0369,0.15,0.019,0.1328,Paid Social,LinkedIn Ads
2024-01-26,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48513,965,135,14,9261,0.0191,40870,1.19,0.0199,0.14,0.0151,0.1909,Organic,Facebook Ads
2024-01-26,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11627,518,212,31,1208,0.0426,9250,1.26,0.0446,0.41,0.0609,0.1039,Paid Social,Facebook Ads
2024-01-26,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38452,1426,213,26,5141,0.036,30007,1.28,0.0371,0.15,0.0184,0.1337,Paid Social,LinkedIn Ads
2024-01-27,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48150,938,131,13,8329,0.0202,38768,1.24,0.0195,0.14,0.0145,0.173,Paid Social,Facebook Ads
2024-01-27,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13713,654,241,38,1516,0.0473,10904,1.26,0.0477,0.37,0.059,0.1106,Paid Social,Facebook Ads
2024-01-27,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,67614,229,87,4,45341,0.0034,60808,1.11,0.0034,0.38,0.0207,0.6706,Paid Social,Facebook Ads
2024-01-28,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47141,942,131,13,8405,0.0191,36942,1.28,0.02,0.14,0.0139,0.1783,Paid Social,Facebook Ads
2024-01-28,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12881,556,216,34,1280,0.0451,10974,1.17,0.0432,0.39,0.0623,0.0994,Paid Social,Facebook Ads
2024-01-28,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,75113,277,102,6,52083,0.0034,58896,1.28,0.0037,0.37,0.0239,0.6934,Paid Social,Facebook Ads
2024-01-29,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,43559,840,117,10,7553,0.0204,38368,1.14,0.0193,0.14,0.0124,0.1734,Paid Social,Facebook Ads
2024-01-29,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38414,1402,210,26,5243,0.0357,30163,1.27,0.0365,0.15,0.0189,0.1365,Paid Social,Facebook Ads
2024-01-29,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69339,242,89,5,44855,0.0034,62120,1.12,0.0035,0.37,0.0208,0.6469,Paid Social,Facebook Ads
2024-01-30,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48529,1033,144,15,9463,0.0215,40342,1.2,0.0213,0.14,0.0149,0.195,Paid Social,LinkedIn Ads
2024-01-30,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12945,596,226,38,1416,0.0485,11753,1.1,0.0461,0.38,0.0654,0.1094,Paid Social,Facebook Ads
2024-01-30,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38539,1418,212,26,5202,0.0373,33218,1.16,0.0368,0.15,0.0189,0.135,Paid Social,Facebook Ads
2024-01-31,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,47077,960,134,14,8746,0.0207,39690,1.19,0.0204,0.14,0.0148,0.1858,Paid Social,Facebook Ads
2024-01-31,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12157,522,203,34,1246,0.045,9446,1.29,0.043,0.39,0.0652,0.1025,Paid Social,LinkedIn Ads
2024-01-31,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73506,271,100,7,49175,0.0037,56737,1.3,0.0037,0.37,0.0271,0.669,Organic,Facebook Ads
2024-02-01,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52149,1048,146,16,9590,0.0205,46150,1.13,0.0201,0.14,0.0154,0.1839,Paid Social,Facebook Ads
2024-02-01,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38374,1412,211,27,4927,0.0355,31781,1.21,0.0368,0.15,0.0192,0.1284,Organic,Facebook Ads
2024-02-01,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73249,256,97,6,51794,0.0036,62605,1.17,0.0035,0.38,0.0248,0.7071,Paid Social,LinkedIn Ads
2024-02-02,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52229,1023,143,14,9615,0.0209,45802,1.14,0.0196,0.14,0.0142,0.1841,Organic,Facebook Ads
2024-02-02,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14382,675,243,44,1625,0.0461,12880,1.12,0.047,0.36,0.0661,0.113,Organic,Facebook Ads
2024-02-02,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,39075,1484,222,30,5325,0.038,31687,1.23,0.038,0.15,0.0205,0.1363,Paid Social,Facebook Ads
2024-02-03,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,54756,1166,163,17,10217,0.0205,45009,1.22,0.0213,0.14,0.015,0.1866,Paid Social,Facebook Ads
2024-02-03,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14116,681,238,40,1547,0.0481,11875,1.19,0.0483,0.35,0.0595,0.1096,Organic,Facebook Ads
2024-02-03,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,42612,1691,236,35,5957,0.0374,36469,1.17,0.0397,0.14,0.0208,0.1398,Paid Social,LinkedIn Ads
2024-02-03,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,70540,253,96,7,50323,0.0037,59864,1.18,0.0036,0.38,0.0287,0.7134,Paid Social,LinkedIn Ads
2024-02-04,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,52915,1111,155,17,9381,0.021,47248,1.12,0.021,0.14,0.0154,0.1773,Paid Social,Facebook Ads
2024-02-04,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13375,613,232,37,1325,0.0472,10459,1.28,0.0459,0.38,0.0612,0.0991,Paid Social,Facebook Ads
2024-02-04,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38999,1458,218,30,5299,0.0364,32318,1.21,0.0374,0.15,0.0206,0.1359,Paid Social,Facebook Ads
2024-02-04,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68096,238,90,6,48477,0.0035,56888,1.2,0.0035,0.38,0.0276,0.7119,Organic,Facebook Ads
2024-02-05,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,42691,866,121,12,8277,0.02,38392,1.11,0.0203,0.14,0.0142,0.1939,Paid Social,Facebook Ads
2024-02-05,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10383,472,184,28,1054,0.0488,8685,1.2,0.0455,0.39,0.0601,0.1016,Paid Social,LinkedIn Ads
2024-02-05,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35277,1269,190,24,4257,0.037,27417,1.29,0.036,0.15,0.0192,0.1207,Paid Social,LinkedIn Ads
2024-02-05,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,69673,257,89,5,46241,0.0037,60772,1.15,0.0037,0.35,0.0216,0.6637,Paid Social,Facebook Ads
2024-02-06,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,37598,733,102,9,6861,0.0199,29738,1.26,0.0195,0.14,0.0135,0.1825,Paid Social,LinkedIn Ads
2024-02-06,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10473,471,183,26,1009,0.0461,8315,1.26,0.045,0.39,0.0573,0.0964,Paid Social,Facebook Ads
2024-02-06,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,30671,1113,166,21,3818,0.0344,26483,1.16,0.0363,0.15,0.019,0.1245,Paid Social,Facebook Ads
2024-02-06,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,61777,222,77,4,42848,0.0035,50886,1.21,0.0036,0.35,0.0187,0.6936,Paid Social,Facebook Ads
2024-02-07,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,48299,985,147,15,9210,0.0199,41277,1.17,0.0204,0.15,0.0154,0.1907,Paid Social,Facebook Ads
2024-02-07,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12307,547,218,36,1225,0.045,10007,1.23,0.0445,0.4,0.0672,0.0996,Paid Social,Facebook Ads
2024-02-07,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34263,1219,182,23,4488,0.0353,26530,1.29,0.0356,0.15,0.0189,0.131,Paid Social,Facebook Ads
2024-02-07,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,65144,234,84,5,45151,0.0034,54954,1.19,0.0036,0.36,0.0231,0.6931,Paid Social,Facebook Ads
2024-02-08,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46546,944,132,14,8196,0.0206,35994,1.29,0.0203,0.14,0.015,0.1761,Paid Social,Facebook Ads
2024-02-08,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,14454,683,252,42,1523,0.0499,12650,1.14,0.0473,0.37,0.0629,0.1054,Paid Social,Facebook Ads
2024-02-08,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,38119,1406,210,30,5134,0.0378,33198,1.15,0.0369,0.15,0.0214,0.1347,Organic,Facebook Ads
2024-02-08,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,72594,268,93,6,47781,0.0036,56148,1.29,0.0037,0.35,0.0257,0.6582,Paid Social,Facebook Ads
2024-02-09,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50059,1061,148,18,8790,0.0218,40606,1.23,0.0212,0.14,0.0171,0.1756,Organic,LinkedIn Ads
2024-02-09,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15356,727,268,44,1689,0.0492,13047,1.18,0.0474,0.37,0.0613,0.11,Paid Social,Facebook Ads
2024-02-09,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40936,1539,230,34,5669,0.0378,33908,1.21,0.0376,0.15,0.0225,0.1385,Paid Social,Facebook Ads
2024-02-09,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,78211,289,101,8,55240,0.0036,61592,1.27,0.0037,0.35,0.0295,0.7063,Organic,Facebook Ads
2024-02-10,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46669,924,129,14,8890,0.0211,36062,1.29,0.0198,0.14,0.0161,0.1905,Paid Social,Facebook Ads
2024-02-10,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,15512,725,261,44,1622,0.0489,13731,1.13,0.0468,0.36,0.0615,0.1046,Paid Social,Facebook Ads
2024-02-10,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,40616,1510,241,32,5698,0.0378,34392,1.18,0.0372,0.16,0.0218,0.1403,Paid Social,LinkedIn Ads
2024-02-10,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,76659,283,101,7,50226,0.0036,65010,1.18,0.0037,0.36,0.0276,0.6552,Organic,Facebook Ads
2024-02-11,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,50333,1041,145,16,9145,0.0201,38929,1.29,0.0207,0.14,0.0157,0.1817,Paid Social,Facebook Ads
2024-02-11,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,12780,567,209,35,1295,0.0465,10438,1.22,0.0444,0.37,0.0621,0.1014,Paid Social,Facebook Ads
2024-02-11,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,36314,1303,208,26,4924,0.0365,31062,1.17,0.0359,0.16,0.02,0.1356,Paid Social,Facebook Ads
2024-02-11,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,73906,266,95,6,51556,0.0038,61929,1.19,0.0036,0.36,0.0236,0.6976,Paid Social,Facebook Ads
2024-02-12,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,41676,829,116,12,7851,0.021,33477,1.24,0.0199,0.14,0.0152,0.1884,Paid Social,Facebook Ads
2024-02-12,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,11081,504,186,33,1108,0.0476,8921,1.24,0.0455,0.37,0.0655,0.1,Paid Social,Facebook Ads
2024-02-12,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,35719,1289,193,24,4539,0.0373,28727,1.24,0.0361,0.15,0.0189,0.1271,Paid Social,Facebook Ads
2024-02-12,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,62530,218,76,4,40388,0.0035,52383,1.19,0.0035,0.35,0.0206,0.6459,Paid Social,LinkedIn Ads
2024-02-13,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,44576,878,122,13,7921,0.0191,35901,1.24,0.0197,0.14,0.0153,0.1777,Paid Social,LinkedIn Ads
2024-02-13,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,10198,455,177,29,959,0.046,9208,1.11,0.0447,0.39,0.0639,0.0941,Paid Social,Facebook Ads
2024-02-13,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,34787,1259,176,24,4038,0.0351,28686,1.21,0.0362,0.14,0.0196,0.1161,Paid Social,LinkedIn Ads
2024-02-13,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,58012,214,72,3,38931,0.0037,47884,1.21,0.0037,0.34,0.018,0.6711,Paid Social,Facebook Ads
2024-02-14,fb_1001,Brand_Awareness_Q1,fbset_2001,Broad_Audience_18-35,46658,923,138,14,8426,0.02,42160,1.11,0.0198,0.15,0.0153,0.1806,Paid Social,Facebook Ads
2024-02-14,fb_1002,Conversions_Retargeting,fbset_2002,Cart_Abandoners,13409,618,228,38,1279,0.0449,11401,1.18,0.0461,0.37,0.0615,0.0954,Organic,Facebook Ads
2024-02-14,fb_1003,Traffic_Drive_Jan,fbset_2003,Lookalike_Purchasers,32748,1195,179,25,4172,0.0357,29700,1.1,0.0365,0.15,0.0211,0.1274,Paid Social,Facebook Ads
2024-02-14,fb_1004,Video_Views_Campaign,fbset_2004,Video_Enthusiasts,68330,252,85,5,44059,0.0037,52942,1.29,0.0037,0.34,0.0202,0.6448,Paid Social,LinkedIn Ads
