date,campaign_id,campaign_name,ad_group_id,ad_group_name,impressions,clicks,cost,conversions,video_views,video_watch_25,video_watch_50,video_watch_75,video_watch_100,likes,shares,comments,ctr,cpc,conversion_rate,view_rate,channel,data_source
2024-02-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256715,3876,503,40,222520,173456,109234,73567,49234,9789,2634,623,0.0151,0.13,0.0104,0.8668,Paid Social,TikTok Ads
2024-02-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,157138,2954,797,77,113783,76234,51234,38567,25789,5123,1456,278,0.0188,0.27,0.0264,0.7241,Paid Social,TikTok Ads
2024-02-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,211989,3349,401,27,163973,137890,108901,70567,42789,8456,2301,545,0.0158,0.12,0.0082,0.7735,Paid Social,TikTok Ads
2024-02-05,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,402170,6515,977,96,333680,267890,214567,151234,99567,17756,5012,1389,0.0162,0.15,0.0148,0.8297,Paid Social,TikTok Ads
2024-02-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,289957,4378,569,43,227094,182345,114567,77234,51234,10345,2789,656,0.0151,0.13,0.0099,0.7832,Paid Social,TikTok Ads
2024-02-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,144652,2719,734,70,98348,81234,54678,41234,27567,5456,1567,289,0.0188,0.27,0.0259,0.6799,Paid Social,Amazon Ad Server
2024-02-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,248919,4007,480,33,190547,148234,117234,75234,45789,8567,2345,567,0.0161,0.12,0.0084,0.7655,Paid Social,TikTok Ads
2024-02-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,449508,7192,1150,106,395297,289234,231456,164567,109234,18890,5456,1489,0.016,0.16,0.0148,0.8794,Paid Social,TikTok Ads
2024-02-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,334346,4814,625,52,286601,200234,125678,84567,56234,11234,3012,723,0.0144,0.13,0.0109,0.8572,Paid Social,TikTok Ads
2024-02-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,165624,3213,867,83,113419,91234,61567,46234,30789,5890,1678,334,0.0194,0.27,0.0261,0.6848,Paid Social,TikTok Ads
2024-02-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,257203,3909,469,35,194754,160234,126789,81234,49234,9123,2567,612,0.0152,0.12,0.009,0.7572,Paid Social,TikTok Ads
2024-02-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,481534,8089,1294,132,404729,312345,249234,177890,118234,20234,5912,1623,0.0168,0.16,0.0164,0.8405,Paid Social,TikTok Ads
2024-02-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,344214,5094,662,53,295473,208901,131234,88234,58901,11567,3134,734,0.0148,0.13,0.0106,0.8584,Paid Social,Amazon Ad Server
2024-02-08,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,175434,3368,875,89,127294,95678,64567,48567,32345,6123,1734,345,0.0192,0.26,0.0265,0.7256,Paid Social,TikTok Ads
2024-02-08,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,265796,4093,532,38,208623,168901,133456,85678,51789,9456,2634,623,0.0154,0.13,0.0093,0.7849,Paid Social,TikTok Ads
2024-02-08,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,458382,7242,1086,110,387011,323456,258901,184567,122345,20789,6034,1678,0.0158,0.15,0.0152,0.8443,Paid Social,TikTok Ads
2024-02-09,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,313430,4701,611,47,247264,191234,119234,80234,53456,10789,2901,689,0.015,0.13,0.0101,0.7889,Paid Social,TikTok Ads
2024-02-09,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,178232,3422,889,91,125920,87234,58901,44234,29567,5678,1634,312,0.0192,0.26,0.0267,0.7065,Paid Social,StackAdapt
2024-02-09,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,276434,4367,567,37,227145,152345,120456,77890,47234,8901,2456,589,0.0158,0.13,0.0086,0.8217,Paid Social,TikTok Ads
2024-02-09,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,446723,7192,1150,110,374130,304567,243456,172345,114567,19567,5678,1567,0.0161,0.16,0.0154,0.8375,Paid Social,Amazon Ad Server
2024-02-10,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,283697,4283,599,42,234560,179234,112234,75678,50234,10123,2712,645,0.0151,0.14,0.01,0.8268,Paid Social,TikTok Ads
2024-02-10,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,160596,3147,849,85,112304,79567,53678,40234,26890,5234,1456,278,0.0196,0.27,0.0271,0.6993,Paid Social,Amazon Ad Server
2024-02-10,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,239726,3763,451,32,193267,142345,112345,72345,43789,8456,2267,545,0.0157,0.12,0.0087,0.8062,Paid Social,TikTok Ads
2024-02-10,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,429129,6866,1029,105,356863,287234,229234,162345,107890,18756,5345,1456,0.016,0.15,0.0153,0.8316,Paid Social,StackAdapt
2024-02-11,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,280024,4060,487,41,232419,173456,109234,73567,49234,9789,2634,623,0.0145,0.12,0.0101,0.83,Paid Social,StackAdapt
2024-02-11,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156115,3044,791,85,104175,74567,50234,37890,25234,5012,1423,267,0.0195,0.26,0.028,0.6673,Paid Social,Amazon Ad Server
2024-02-11,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,237876,3758,450,31,192608,135234,106789,69234,41789,8234,2267,534,0.0158,0.12,0.0085,0.8097,Paid Social,TikTok Ads
2024-02-11,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,421541,6744,1011,108,353967,267890,214567,151234,99567,17234,5012,1378,0.016,0.15,0.0161,0.8397,Paid Social,StackAdapt
2024-02-12,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,304196,4562,593,47,239584,182345,114567,77234,51234,10345,2789,656,0.015,0.13,0.0104,0.7876,Paid Social,TikTok Ads
2024-02-12,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,159399,3076,830,82,110367,81234,54678,41234,27567,5456,1567,289,0.0193,0.27,0.0268,0.6924,Paid Social,TikTok Ads
2024-02-12,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,244354,3787,454,33,195336,148234,117234,75234,45789,8567,2345,567,0.0155,0.12,0.0089,0.7994,Paid Social,TikTok Ads
2024-02-12,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,449951,7469,1195,110,360545,289234,231456,164567,109234,18890,5456,1489,0.0166,0.16,0.0148,0.8013,Paid Social,Amazon Ad Server
2024-02-13,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,312800,4566,593,47,245673,188234,117890,79234,52789,10567,2856,667,0.0146,0.13,0.0104,0.7854,Paid Social,TikTok Ads
2024-02-13,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,172290,3307,892,92,119379,83567,56234,42345,28234,5523,1589,301,0.0192,0.27,0.0281,0.6929,Paid Social,TikTok Ads
2024-02-13,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,263338,4160,499,38,203849,150567,119234,76890,46567,8678,2378,556,0.0158,0.12,0.0093,0.7741,Paid Social,TikTok Ads
2024-02-13,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,402810,6525,1044,100,348752,296234,237890,168234,111234,19234,5534,1523,0.0162,0.16,0.0154,0.8658,Paid Social,TikTok Ads
2024-01-16,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,235798,3442,447,34,199390,156234,98234,67234,45234,8923,2345,567,0.0146,0.13,0.0099,0.8456,Paid Social,TikTok Ads
2024-01-16,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,118716,2314,694,66,82270,67234,45234,34234,23456,4567,1234,234,0.0195,0.3,0.0289,0.693,Paid Social,TikTok Ads
2024-01-16,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,201245,3018,362,24,160110,112345,89234,56789,34567,6789,1890,456,0.015,0.12,0.008,0.7956,Paid Social,TikTok Ads
2024-01-17,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,226971,3495,454,35,182053,163456,102345,70234,47234,9234,2456,589,0.0154,0.13,0.0101,0.8021,Paid Social,Amazon Ad Server
2024-01-17,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,133139,2582,697,74,90467,71234,48234,36234,24567,4789,1345,245,0.0194,0.27,0.0288,0.6795,Paid Social,TikTok Ads
2024-01-17,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,194712,3018,362,25,149869,117234,93234,59234,36234,7123,1967,478,0.0155,0.12,0.0083,0.7697,Paid Social,TikTok Ads
2024-01-18,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,227605,3300,429,33,184314,148234,93234,63456,43234,8567,2234,534,0.0145,0.13,0.0101,0.8098,Paid Social,StackAdapt
2024-01-18,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,115988,2238,649,66,86817,61234,41234,31234,21234,4234,1123,212,0.0193,0.29,0.0295,0.7485,Paid Social,TikTok Ads
2024-01-18,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,367735,5883,941,94,307095,234567,189234,134567,89234,15678,4567,1234,0.016,0.16,0.0161,0.8351,Paid Social,StackAdapt
2024-01-19,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,239649,3714,482,38,200178,170234,107234,72456,48456,9567,2567,612,0.0155,0.13,0.0104,0.8353,Paid Social,Amazon Ad Server
2024-01-19,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,198054,3069,368,25,152521,121234,96234,61234,37456,7345,2034,489,0.0155,0.12,0.0083,0.7701,Paid Social,StackAdapt
2024-01-19,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,391289,6260,939,98,324613,245678,196789,140234,93456,16234,4789,1289,0.016,0.15,0.0157,0.8296,Paid Social,TikTok Ads
2024-01-20,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,217869,3268,424,32,194382,156789,98789,67789,45456,8945,2367,578,0.015,0.13,0.01,0.8922,Paid Social,TikTok Ads
2024-01-20,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,136185,2560,716,68,96841,68234,45789,34567,23678,4678,1267,237,0.0188,0.28,0.0266,0.7111,Paid Social,TikTok Ads
2024-01-20,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,329700,5242,786,85,267518,239234,191234,136234,90234,15890,4634,1256,0.0159,0.15,0.0163,0.8114,Paid Social,Amazon Ad Server
2024-01-21,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,247803,3568,463,34,210335,173456,109234,73567,49234,9789,2634,623,0.0144,0.13,0.0098,0.8488,Paid Social,TikTok Ads
2024-01-21,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,191457,2948,353,23,155788,124567,98901,63234,38234,7567,2089,501,0.0154,0.12,0.008,0.8137,Paid Social,TikTok Ads
2024-01-21,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,390407,6207,931,101,324662,251234,201234,143456,95234,16567,4823,1312,0.0159,0.15,0.0164,0.8316,Paid Social,TikTok Ads
2024-01-22,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,260517,3829,497,37,205808,179234,112234,75678,50234,10123,2712,645,0.0147,0.13,0.0099,0.79,Paid Social,Amazon Ad Server
2024-01-22,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,143663,2700,729,74,100262,72345,48901,36789,24890,4901,1356,256,0.0188,0.27,0.0275,0.6979,Paid Social,Amazon Ad Server
2024-01-22,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,221841,3460,415,27,177472,128234,101234,65234,39456,7789,2145,512,0.0156,0.12,0.008,0.8,Paid Social,TikTok Ads
2024-01-23,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,237900,3425,445,35,199788,158901,99567,68234,45789,8978,2389,590,0.0144,0.13,0.0105,0.8398,Paid Social,TikTok Ads
2024-01-23,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,125102,2351,658,66,92000,63456,42345,32234,22234,4345,1189,223,0.0188,0.28,0.0283,0.7354,Paid Social,TikTok Ads
2024-01-23,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,364435,5976,956,90,312539,258901,207890,147234,97456,16901,4912,1345,0.0164,0.16,0.0152,0.8576,Paid Social,TikTok Ads
2024-01-24,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,267362,3850,500,37,223274,182345,114567,77234,51234,10345,2789,656,0.0144,0.13,0.0097,0.8351,Paid Social,TikTok Ads
2024-01-24,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,224640,3571,428,30,171939,131567,103567,67234,40567,8012,2201,523,0.0159,0.12,0.0085,0.7654,Paid Social,StackAdapt
2024-01-24,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,423514,6860,1029,110,361003,267890,214567,151234,99567,17234,5012,1378,0.0162,0.15,0.0161,0.8524,Paid Social,Amazon Ad Server
2024-01-25,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,250834,3637,509,38,200792,163567,102567,69567,46567,9123,2423,601,0.0145,0.14,0.0105,0.8005,Paid Social,TikTok Ads
2024-01-25,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,142280,2731,737,74,101189,74567,50234,37890,25234,5012,1423,267,0.0192,0.27,0.0271,0.7112,Paid Social,Amazon Ad Server
2024-01-25,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,240722,3803,456,33,196693,135234,106789,69234,41789,8234,2267,534,0.0158,0.12,0.0088,0.8171,Paid Social,Amazon Ad Server
2024-01-26,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,278680,4068,528,41,246046,182345,114567,77234,51234,10345,2789,656,0.0146,0.13,0.0103,0.8829,Paid Social,StackAdapt
2024-01-26,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,161577,3021,785,81,118080,81234,54678,41234,27567,5456,1567,289,0.0187,0.26,0.027,0.7308,Paid Social,Amazon Ad Server
2024-01-26,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,247652,4086,490,35,196165,143567,113456,73456,44567,8789,2434,567,0.0165,0.12,0.0086,0.7921,Paid Social,TikTok Ads
2024-01-26,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,386449,6376,1020,100,315419,278901,223456,159234,105678,18234,5234,1456,0.0165,0.16,0.0158,0.8162,Paid Social,TikTok Ads
2024-01-27,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256595,3746,486,39,217156,173456,109234,73567,49234,9789,2634,623,0.0146,0.13,0.0105,0.8463,Paid Social,Amazon Ad Server
2024-01-27,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,159655,3065,827,83,110497,76234,51234,38567,25789,5123,1456,278,0.0192,0.27,0.0274,0.6921,Paid Social,TikTok Ads
2024-01-27,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,229194,3644,437,30,189543,137890,108901,70567,42789,8456,2301,545,0.0159,0.12,0.0084,0.827,Paid Social,TikTok Ads
2024-01-27,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,412660,6726,1076,99,327693,267890,214567,151234,99567,17756,5012,1389,0.0163,0.16,0.0148,0.7941,Paid Social,StackAdapt
2024-01-28,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,247597,3664,476,34,199761,156234,98234,67234,45234,8923,2345,567,0.0148,0.13,0.0095,0.8068,Paid Social,Amazon Ad Server
2024-01-28,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,129911,2546,712,70,90768,71234,48234,36234,24567,4789,1345,245,0.0196,0.28,0.0276,0.6987,Paid Social,Amazon Ad Server
2024-01-28,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,206548,3201,384,25,160838,121234,96234,61234,37456,7345,2034,489,0.0155,0.12,0.0081,0.7787,Paid Social,TikTok Ads
2024-01-28,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,393621,6258,1001,93,336821,245678,196789,140234,93456,16234,4789,1289,0.0159,0.16,0.015,0.8557,Paid Social,TikTok Ads
2024-01-29,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,229895,3402,476,35,194606,148234,93234,63456,43234,8567,2234,534,0.0148,0.14,0.0103,0.8465,Paid Social,TikTok Ads
2024-01-29,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,131275,2559,716,67,97550,68234,45789,34567,23678,4678,1267,237,0.0195,0.28,0.0263,0.7431,Paid Social,Amazon Ad Server
2024-01-29,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,184207,2892,347,24,147144,117234,93234,59234,36234,7123,1967,478,0.0157,0.12,0.0086,0.7988,Paid Social,TikTok Ads
2024-01-29,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,329907,5410,811,84,259999,239234,191234,136234,90234,15890,4634,1256,0.0164,0.15,0.0157,0.7881,Paid Social,TikTok Ads
2024-01-30,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,256598,3874,503,37,221264,163456,102345,70234,47234,9234,2456,589,0.0151,0.13,0.0097,0.8623,Paid Social,TikTok Ads
2024-01-30,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,135930,2623,708,70,90298,72345,48901,36789,24890,4901,1356,256,0.0193,0.27,0.0268,0.6643,Paid Social,Amazon Ad Server
2024-01-30,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,226895,3584,430,30,174482,128234,101234,65234,39456,7789,2145,512,0.0158,0.12,0.0086,0.769,Paid Social,TikTok Ads
2024-01-30,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,400962,6495,974,98,331555,251234,201234,143456,95234,16567,4823,1312,0.0162,0.15,0.0152,0.8269,Paid Social,StackAdapt
2024-01-31,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,275133,4154,540,42,216777,182345,114567,77234,51234,10345,2789,656,0.0151,0.13,0.0103,0.7879,Paid Social,StackAdapt
2024-01-31,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,151740,2989,836,83,105004,81234,54678,41234,27567,5456,1567,289,0.0197,0.28,0.0279,0.692,Paid Social,Amazon Ad Server
2024-01-31,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236067,3800,456,33,180071,148234,117234,75234,45789,8567,2345,567,0.0161,0.12,0.0089,0.7628,Paid Social,TikTok Ads
2024-01-31,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,391602,6304,945,100,320996,289234,231456,164567,109234,18890,5456,1489,0.0161,0.15,0.016,0.8197,Paid Social,Amazon Ad Server
2024-02-01,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,293152,4426,575,44,238537,191234,119234,80234,53456,10789,2901,689,0.0151,0.13,0.01,0.8137,Paid Social,Amazon Ad Server
2024-02-01,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,175966,3484,940,91,127504,87234,58901,44234,29567,5678,1634,312,0.0198,0.27,0.0262,0.7246,Paid Social,TikTok Ads
2024-02-01,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,260235,3955,474,35,200823,152345,120456,77890,47234,8901,2456,589,0.0152,0.12,0.0091,0.7717,Paid Social,TikTok Ads
2024-02-01,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,416587,6623,1059,106,347516,304567,243456,172345,114567,19567,5678,1567,0.0159,0.16,0.0161,0.8342,Paid Social,TikTok Ads
2024-02-02,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,301884,4437,576,44,236827,184567,115678,78234,52345,10456,2812,678,0.0147,0.13,0.01,0.7845,Paid Social,TikTok Ads
2024-02-02,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,160506,3081,801,85,110412,83567,56234,42345,28234,5523,1589,301,0.0192,0.26,0.0279,0.6879,Paid Social,TikTok Ads
2024-02-02,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,232716,3560,427,32,184148,148901,117890,76234,46234,8734,2401,578,0.0153,0.12,0.0092,0.7913,Paid Social,TikTok Ads
2024-02-02,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,467290,7383,1181,115,389159,296234,237890,168234,111234,19234,5534,1523,0.0158,0.16,0.0157,0.8328,Paid Social,TikTok Ads
2024-02-03,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,295070,4278,556,44,238298,179234,112234,75678,50234,10123,2712,645,0.0145,0.13,0.0103,0.8076,Paid Social,TikTok Ads
2024-02-03,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,147263,2871,775,76,104203,79567,53678,40234,26890,5234,1456,278,0.0195,0.27,0.0265,0.7076,Paid Social,StackAdapt
2024-02-03,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,242131,3801,456,33,186997,142345,112345,72345,43789,8456,2267,545,0.0157,0.12,0.0088,0.7723,Paid Social,StackAdapt
2024-02-03,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,416549,6706,1005,104,349901,287234,229234,162345,107890,18756,5345,1456,0.0161,0.15,0.0156,0.84,Paid Social,Amazon Ad Server
2024-02-04,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,236219,3354,436,35,195187,163567,102567,69567,46567,9123,2423,601,0.0142,0.13,0.0107,0.8263,Paid Social,TikTok Ads
2024-02-04,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,136607,2554,689,71,96062,72345,48901,36789,24890,4901,1356,256,0.0187,0.27,0.0278,0.7032,Paid Social,TikTok Ads
2024-02-04,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,235712,3794,455,32,188216,131567,103567,67234,40567,8012,2201,523,0.0161,0.12,0.0086,0.7985,Paid Social,StackAdapt
2024-02-04,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,390887,6097,975,100,308018,258901,207890,147234,97456,16901,4912,1345,0.0156,0.16,0.0165,0.788,Paid Social,TikTok Ads
2024-02-05,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,245106,3652,474,36,198977,153456,96234,65234,43567,8756,2234,534,0.0149,0.13,0.0101,0.8118,Paid Social,StackAdapt
2024-02-05,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,134729,2519,680,66,96317,67234,45234,34234,23456,4567,1234,234,0.0187,0.27,0.0264,0.7149,Paid Social,TikTok Ads
2024-02-05,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,204768,3173,380,25,157855,121234,96234,61234,37456,7345,2034,489,0.0155,0.12,0.008,0.7709,Paid Social,TikTok Ads
2024-02-05,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,380240,6159,985,92,313850,245678,196789,140234,93456,16234,4789,1289,0.0162,0.16,0.015,0.8254,Paid Social,StackAdapt
2024-02-06,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,248822,3583,465,36,210553,173456,109234,73567,49234,9789,2634,623,0.0144,0.13,0.0101,0.8462,Paid Social,TikTok Ads
2024-02-06,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,144999,2783,751,77,98178,76234,51234,38567,25789,5123,1456,278,0.0192,0.27,0.0279,0.6771,Paid Social,Amazon Ad Server
2024-02-06,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,236402,3687,442,30,179192,137890,108901,70567,42789,8456,2301,545,0.0156,0.12,0.0084,0.758,Paid Social,Amazon Ad Server
2024-02-06,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,392403,6553,982,102,326243,267890,214567,151234,99567,17756,5012,1389,0.0167,0.15,0.0156,0.8314,Paid Social,TikTok Ads
2024-02-07,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,295798,4348,565,42,230870,182345,114567,77234,51234,10345,2789,656,0.0147,0.13,0.0098,0.7805,Paid Social,StackAdapt
2024-02-07,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,156779,3025,816,83,112786,81234,54678,41234,27567,5456,1567,289,0.0193,0.27,0.0277,0.7194,Paid Social,TikTok Ads
2024-02-07,tt_8003,Traffic_Campaign,ttad_9003,Trending_Sounds,239967,3791,454,34,196604,148234,117234,75234,45789,8567,2345,567,0.0158,0.12,0.0091,0.8193,Paid Social,TikTok Ads
2024-02-07,tt_8004,Influencer_Collab,ttad_9004,Creator_Partnership,415938,6821,1023,104,338448,289234,231456,164567,109234,18890,5456,1489,0.0164,0.15,0.0153,0.8137,Paid Social,Amazon Ad Server
2024-02-08,tt_8001,Awareness_GenZ,ttad_9001,Dance_Challenge,320187,4674,607,49,259255,200234,125678,84567,56234,11234,3012,723,0.0146,0.13,0.0106,0.8097,Paid Social,StackAdapt
2024-02-08,tt_8002,Conversion_Focus,ttad_9002,Product_Demo,184501,3505,911,91,137951,91234,61567,46234,30789,5890,1678,334,0.019,0.26,0.0261,0.7477,Paid Social,StackAdapt
